timestamp,device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,order_placed_date,expected_delivery_date,actual_delivery_date,supplier_id,supplier_rating,logistics_partner,shipment_status,social_media_feed,news_alert,weather_condition,system_log_message,manual_risk_label
2024-11-21 06:44:04,sensor_1,Hub_C,23.25,42.27,2.54,in-stock,221,ORD4860,2024-11-13 06:44:04,2024-11-22 06:44:04,2024-11-22 06:44:04,SUP_167,1.77,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-29 02:48:18,sensor_19,Hub_C,24.59,57.7,1.99,in-stock,106,ORD8947,2024-06-17 02:48:18,2024-07-03 02:48:18,2024-06-29 02:48:18,SUP_176,3.5,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-26 20:51:27,sensor_11,Port_B,20.2,55.3,1.89,in-stock,374,ORD1001,2025-02-18 20:51:27,2025-03-01 20:51:27,2025-03-08 20:51:27,SUP_105,3.82,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-12 22:11:41,sensor_45,Hub_C,28.11,48.37,1.17,in-stock,82,ORD1960,2024-04-05 22:11:41,2024-04-13 22:11:41,2024-05-02 22:11:41,SUP_153,2.6,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-25 13:14:57,sensor_31,Port_B,28.46,35.08,0.2,in-stock,432,ORD1679,2025-02-14 13:14:57,2025-03-01 13:14:57,2025-02-26 13:14:57,SUP_181,3.61,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-14 00:31:56,sensor_17,Port_B,24.96,59.76,1.18,in-stock,429,ORD7246,2024-10-07 00:31:56,2024-10-16 00:31:56,2024-10-14 00:31:56,SUP_198,3.01,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-01 09:20:45,sensor_26,Port_B,30.22,51.22,1.18,in-stock,491,ORD5075,2024-09-22 09:20:45,2024-10-03 09:20:45,2024-10-06 09:20:45,SUP_148,4.01,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-20 14:57:23,sensor_6,Port_B,19.08,46.15,0.68,in-stock,470,ORD6859,2024-02-08 14:57:23,2024-02-24 14:57:23,2024-02-23 14:57:23,SUP_164,4.58,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-04 07:18:04,sensor_24,Hub_C,30.24,21.47,2.16,in-stock,165,ORD2683,2024-03-30 07:18:04,2024-04-06 07:18:04,2024-04-24 07:18:04,SUP_106,4.45,DHL,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-04-02 18:51:00,sensor_12,Port_B,32.61,50.77,1.11,in-stock,107,ORD2758,2025-03-26 18:51:00,2025-04-05 18:51:00,2025-04-22 18:51:00,SUP_148,1.97,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-23 13:48:54,sensor_32,Hub_C,25.35,41.04,2.59,in-stock,400,ORD2901,2024-01-17 13:48:54,2024-01-25 13:48:54,2024-01-23 13:48:54,SUP_192,2.21,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-20 07:26:07,sensor_23,Port_B,13.74,61.76,0.17,in-stock,133,ORD3601,2024-09-09 07:26:07,2024-09-21 07:26:07,2024-09-21 07:26:07,SUP_175,2.8,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-11 22:43:30,sensor_33,Port_B,29.46,47.51,0.41,in-stock,293,ORD8209,2025-03-05 22:43:30,2025-03-13 22:43:30,2025-03-12 22:43:30,SUP_162,2.96,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-04 13:56:21,sensor_21,Port_B,21.72,57.02,0.75,in-stock,398,ORD5303,2024-05-28 13:56:21,2024-06-06 13:56:21,2024-06-06 13:56:21,SUP_126,3.06,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-01-29 12:13:44,sensor_18,Port_B,32.88,63.74,3.16,low,15,ORD8901,2025-01-22 12:13:44,2025-02-03 12:13:44,2025-02-01 12:13:44,SUP_199,4.97,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-06 20:33:02,sensor_35,Hub_C,33.54,61.21,0.7,in-stock,498,ORD4538,2024-12-31 20:33:02,2025-01-11 20:33:02,2025-01-08 20:33:02,SUP_148,3.72,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-25 12:22:33,sensor_22,Hub_C,16.33,53.41,1.85,in-stock,71,ORD1983,2025-04-20 12:22:33,2025-04-28 12:22:33,2025-05-10 12:22:33,SUP_182,2.5,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-21 07:56:04,sensor_48,Port_B,24.83,52.34,0.73,in-stock,343,ORD3878,2025-01-14 07:56:04,2025-01-25 07:56:04,2025-01-21 07:56:04,SUP_168,4.83,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-21 14:13:54,sensor_14,Hub_C,26.38,58.27,2.38,in-stock,285,ORD5345,2025-02-14 14:13:54,2025-02-24 14:13:54,2025-02-23 14:13:54,SUP_108,3.68,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-15 22:20:17,sensor_31,Port_B,20.49,63.28,0.92,in-stock,313,ORD2319,2024-07-31 22:20:17,2024-08-17 22:20:17,2024-08-15 22:20:17,SUP_174,2.62,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-05 04:00:04,sensor_20,Port_B,27.13,54.18,1.33,in-stock,368,ORD8558,2024-10-29 04:00:04,2024-11-09 04:00:04,2024-11-07 04:00:04,SUP_137,1.27,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-18 10:25:29,sensor_18,Port_B,30.29,32.41,0.75,in-stock,346,ORD5118,2024-12-10 10:25:29,2024-12-19 10:25:29,2024-12-18 10:25:29,SUP_192,3.91,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-03 05:05:13,sensor_29,Warehouse_A,15.86,66.17,0.19,in-stock,144,ORD4753,2024-10-28 05:05:13,2024-11-07 05:05:13,2024-11-04 05:05:13,SUP_147,2.48,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-27 09:40:20,sensor_8,Warehouse_A,24.77,37.67,0.68,low,1,ORD7498,2024-01-15 09:40:20,2024-01-30 09:40:20,2024-02-01 09:40:20,SUP_188,3.52,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-01 04:34:38,sensor_37,Hub_C,32.66,58.11,1.62,in-stock,129,ORD6606,2024-02-20 04:34:38,2024-03-05 04:34:38,2024-03-02 04:34:38,SUP_134,1.51,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-06 20:06:26,sensor_24,Warehouse_A,29.36,53.27,1.69,in-stock,152,ORD3350,2024-08-31 20:06:26,2024-09-08 20:06:26,2024-09-06 20:06:26,SUP_100,1.96,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-05 10:23:12,sensor_18,Port_B,21.85,32.42,0.95,in-stock,271,ORD2310,2024-05-26 10:23:12,2024-06-09 10:23:12,2024-06-06 10:23:12,SUP_148,4.42,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-04-26 07:44:15,sensor_44,Warehouse_A,20.6,39.8,1.83,in-stock,152,ORD8222,2025-04-16 07:44:15,2025-05-01 07:44:15,2025-04-29 07:44:15,SUP_179,3.75,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-21 10:30:29,sensor_24,Hub_C,23.71,33.31,3.04,in-stock,158,ORD5369,2025-01-15 10:30:29,2025-01-25 10:30:29,2025-01-22 10:30:29,SUP_110,4.38,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-06 02:32:56,sensor_22,Port_B,20.13,31.23,0.36,in-stock,160,ORD1824,2024-06-23 02:32:56,2024-07-08 02:32:56,2024-07-09 02:32:56,SUP_170,1.32,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-29 19:13:33,sensor_8,Hub_C,20.64,69.5,0.34,in-stock,183,ORD8252,2024-11-14 19:13:33,2024-12-01 19:13:33,2024-12-01 19:13:33,SUP_175,2.84,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-28 07:00:00,sensor_47,Hub_C,20.39,39.96,1.6,low,21,ORD2659,2024-02-19 07:00:00,2024-03-01 07:00:00,2024-02-28 07:00:00,SUP_158,3.38,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-02 12:26:26,sensor_9,Warehouse_A,21.61,58.97,2.72,in-stock,399,ORD7028,2024-07-19 12:26:26,2024-08-03 12:26:26,2024-08-05 12:26:26,SUP_134,4.37,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-03-04 04:29:39,sensor_3,Warehouse_A,26.2,55.4,2.05,in-stock,445,ORD1174,2025-02-18 04:29:39,2025-03-05 04:29:39,2025-03-04 04:29:39,SUP_138,1.83,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-08 02:11:31,sensor_21,Warehouse_A,27.24,49.92,0.61,in-stock,280,ORD7771,2024-03-24 02:11:31,2024-04-12 02:11:31,2024-04-09 02:11:31,SUP_185,4.82,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-23 10:12:35,sensor_15,Hub_C,24.71,49.49,4.05,in-stock,260,ORD5565,2024-03-16 10:12:35,2024-03-24 10:12:35,2024-03-24 10:12:35,SUP_126,1.96,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-23 07:29:14,sensor_45,Warehouse_A,23.9,54.38,2.0,in-stock,295,ORD6755,2024-10-17 07:29:14,2024-10-24 07:29:14,2024-10-23 07:29:14,SUP_160,4.33,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-21 16:52:28,sensor_3,Port_B,22.4,24.22,0.92,in-stock,148,ORD3322,2024-08-14 16:52:28,2024-08-22 16:52:28,2024-09-05 16:52:28,SUP_141,2.64,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-02-02 00:11:47,sensor_50,Port_B,23.4,63.91,0.95,low,49,ORD4479,2025-01-26 00:11:47,2025-02-04 00:11:47,2025-02-12 00:11:47,SUP_179,3.53,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-05 10:41:41,sensor_5,Hub_C,27.18,54.49,4.1,in-stock,232,ORD1806,2025-02-20 10:41:41,2025-03-07 10:41:41,2025-03-08 10:41:41,SUP_146,3.44,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-14 05:49:06,sensor_39,Hub_C,26.09,41.58,0.19,in-stock,486,ORD4539,2024-03-31 05:49:06,2024-04-17 05:49:06,2024-04-14 05:49:06,SUP_135,2.45,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-09-27 22:56:35,sensor_22,Port_B,32.03,54.84,2.64,in-stock,308,ORD7836,2024-09-18 22:56:35,2024-09-30 22:56:35,2024-09-28 22:56:35,SUP_124,4.86,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-18 15:48:44,sensor_26,Hub_C,26.46,57.58,2.01,in-stock,487,ORD9741,2024-01-09 15:48:44,2024-01-19 15:48:44,2024-01-20 15:48:44,SUP_124,3.35,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-01 02:39:45,sensor_1,Hub_C,24.92,39.41,0.49,in-stock,405,ORD8049,2024-12-26 02:39:45,2025-01-06 02:39:45,2025-01-01 02:39:45,SUP_178,3.8,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-25 10:11:15,sensor_36,Port_B,20.5,39.3,0.47,in-stock,209,ORD2496,2024-07-17 10:11:15,2024-07-26 10:11:15,2024-08-14 10:11:15,SUP_116,3.47,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-23 19:38:28,sensor_45,Hub_C,25.44,39.64,0.5,in-stock,485,ORD1861,2024-06-16 19:38:28,2024-06-27 19:38:28,2024-06-23 19:38:28,SUP_193,2.92,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-16 11:21:24,sensor_36,Hub_C,17.2,70.82,1.66,in-stock,68,ORD5074,2024-06-11 11:21:24,2024-06-17 11:21:24,2024-06-26 11:21:24,SUP_102,4.21,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-16 10:27:09,sensor_19,Hub_C,30.15,43.48,1.71,in-stock,259,ORD4102,2024-06-05 10:27:09,2024-06-18 10:27:09,2024-06-18 10:27:09,SUP_152,1.58,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-02-25 09:28:05,sensor_23,Hub_C,20.88,42.81,0.22,in-stock,396,ORD6218,2025-02-16 09:28:05,2025-02-27 09:28:05,2025-02-25 09:28:05,SUP_190,2.67,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-07 00:57:21,sensor_19,Warehouse_A,30.53,61.87,0.36,in-stock,463,ORD5105,2025-01-30 00:57:21,2025-02-12 00:57:21,2025-02-12 00:57:21,SUP_135,3.67,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-06-29 18:14:44,sensor_46,Port_B,26.53,57.84,0.92,in-stock,293,ORD4171,2024-06-24 18:14:44,2024-06-30 18:14:44,2024-06-30 18:14:44,SUP_103,3.08,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-08-26 23:03:26,sensor_18,Port_B,21.95,47.34,0.75,in-stock,120,ORD2274,2024-08-14 23:03:26,2024-08-28 23:03:26,2024-09-05 23:03:26,SUP_128,1.07,UPS,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-08 19:50:46,sensor_28,Hub_C,22.2,61.19,1.78,in-stock,309,ORD8101,2024-12-01 19:50:46,2024-12-12 19:50:46,2024-12-23 19:50:46,SUP_102,3.32,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-03-10 15:01:16,sensor_32,Hub_C,21.8,27.74,1.41,low,8,ORD8122,2024-03-01 15:01:16,2024-03-15 15:01:16,2024-03-15 15:01:16,SUP_133,3.83,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-08 13:20:25,sensor_9,Port_B,17.64,27.15,1.2,in-stock,494,ORD6873,2024-02-25 13:20:25,2024-03-13 13:20:25,2024-03-13 13:20:25,SUP_173,3.37,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-11 01:58:59,sensor_42,Hub_C,34.44,48.36,0.11,low,26,ORD8105,2025-01-02 01:58:59,2025-01-16 01:58:59,2025-01-14 01:58:59,SUP_116,3.65,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-31 20:23:37,sensor_8,Hub_C,22.27,51.26,0.15,in-stock,317,ORD9491,2024-07-19 20:23:37,2024-08-04 20:23:37,2024-08-01 20:23:37,SUP_146,3.4,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-02-19 20:08:22,sensor_26,Port_B,23.92,43.68,3.45,in-stock,312,ORD4968,2024-02-12 20:08:22,2024-02-20 20:08:22,2024-02-20 20:08:22,SUP_118,1.1,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-04-01 20:10:57,sensor_9,Hub_C,32.94,56.51,4.25,in-stock,183,ORD2065,2025-03-25 20:10:57,2025-04-04 20:10:57,2025-04-02 20:10:57,SUP_172,1.3,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-15 09:51:41,sensor_45,Port_B,35.09,52.31,2.26,in-stock,151,ORD9202,2024-07-02 09:51:41,2024-07-19 09:51:41,2024-07-16 09:51:41,SUP_175,2.35,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-29 21:26:18,sensor_42,Warehouse_A,21.07,52.43,4.55,in-stock,108,ORD4018,2024-03-14 21:26:18,2024-04-03 21:26:18,2024-04-18 21:26:18,SUP_156,1.43,UPS,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-06 16:51:50,sensor_29,Hub_C,23.86,55.52,2.28,in-stock,96,ORD6497,2024-09-26 16:51:50,2024-10-07 16:51:50,2024-10-11 16:51:50,SUP_146,2.46,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-23 16:10:51,sensor_5,Warehouse_A,22.34,47.34,1.65,in-stock,209,ORD3150,2024-12-18 16:10:51,2024-12-27 16:10:51,2024-12-24 16:10:51,SUP_144,4.09,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-31 04:38:33,sensor_7,Warehouse_A,27.97,46.9,0.02,in-stock,262,ORD9807,2024-03-24 04:38:33,2024-04-04 04:38:33,2024-04-03 04:38:33,SUP_158,4.39,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-26 07:58:49,sensor_3,Port_B,21.66,53.6,1.34,in-stock,339,ORD5244,2025-04-13 07:58:49,2025-05-01 07:58:49,2025-05-16 07:58:49,SUP_104,3.8,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-21 15:23:32,sensor_6,Warehouse_A,29.55,35.35,0.25,in-stock,197,ORD7400,2024-12-14 15:23:32,2024-12-24 15:23:32,2024-12-22 15:23:32,SUP_109,1.9,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-05 23:01:52,sensor_6,Warehouse_A,24.44,41.95,0.27,in-stock,338,ORD8362,2024-03-21 23:01:52,2024-04-08 23:01:52,2024-04-08 23:01:52,SUP_110,1.98,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-08 11:34:21,sensor_22,Hub_C,23.73,49.21,1.16,in-stock,494,ORD8091,2024-02-28 11:34:21,2024-03-13 11:34:21,2024-03-13 11:34:21,SUP_194,1.68,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-09 14:29:18,sensor_42,Port_B,22.33,35.93,0.25,low,4,ORD8849,2024-12-01 14:29:18,2024-12-11 14:29:18,2024-12-12 14:29:18,SUP_168,4.07,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-16 01:19:50,sensor_48,Hub_C,12.18,61.43,2.43,in-stock,172,ORD1853,2024-01-06 01:19:50,2024-01-18 01:19:50,2024-02-05 01:19:50,SUP_183,1.17,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-23 01:24:19,sensor_37,Warehouse_A,19.51,46.38,0.04,in-stock,314,ORD7024,2025-01-16 01:24:19,2025-01-26 01:24:19,2025-01-23 01:24:19,SUP_198,2.95,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-18 04:27:31,sensor_35,Hub_C,20.92,71.21,0.12,in-stock,140,ORD1129,2024-01-04 04:27:31,2024-01-21 04:27:31,2024-01-18 04:27:31,SUP_179,3.68,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-09-07 21:34:44,sensor_4,Warehouse_A,26.99,46.3,0.19,in-stock,237,ORD7481,2024-08-29 21:34:44,2024-09-12 21:34:44,2024-09-12 21:34:44,SUP_105,3.8,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-24 03:39:26,sensor_34,Port_B,21.47,47.92,2.2,in-stock,477,ORD2625,2024-10-13 03:39:26,2024-10-26 03:39:26,2024-10-27 03:39:26,SUP_106,2.31,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-03-30 13:58:27,sensor_15,Hub_C,25.23,49.49,0.69,in-stock,123,ORD9336,2024-03-25 13:58:27,2024-03-31 13:58:27,2024-03-31 13:58:27,SUP_101,4.55,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-01-23 22:56:58,sensor_35,Warehouse_A,23.27,67.03,1.73,in-stock,386,ORD9486,2024-01-10 22:56:58,2024-01-25 22:56:58,2024-01-23 22:56:58,SUP_127,3.36,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-01-11 19:56:39,sensor_10,Warehouse_A,23.34,50.8,4.03,in-stock,269,ORD2448,2023-12-31 19:56:39,2024-01-15 19:56:39,2024-01-11 19:56:39,SUP_156,1.72,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-06 20:47:39,sensor_23,Port_B,27.28,46.33,0.09,in-stock,450,ORD2329,2024-09-25 20:47:39,2024-10-09 20:47:39,2024-10-06 20:47:39,SUP_196,4.29,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-04-21 21:08:53,sensor_42,Hub_C,27.67,62.29,2.08,in-stock,437,ORD5693,2025-04-07 21:08:53,2025-04-22 21:08:53,2025-04-21 21:08:53,SUP_199,3.22,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-01-12 09:52:49,sensor_25,Warehouse_A,24.18,66.86,0.08,in-stock,283,ORD9350,2024-12-28 09:52:49,2025-01-14 09:52:49,2025-01-13 09:52:49,SUP_114,1.63,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-10 00:03:34,sensor_25,Port_B,17.61,33.23,0.2,in-stock,222,ORD9144,2024-06-27 00:03:34,2024-07-15 00:03:34,2024-07-10 00:03:34,SUP_163,4.51,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-20 21:12:54,sensor_29,Hub_C,34.2,58.99,0.32,in-stock,246,ORD1672,2024-04-05 21:12:54,2024-04-25 21:12:54,2024-04-21 21:12:54,SUP_198,2.65,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-17 02:43:39,sensor_49,Warehouse_A,23.06,48.52,0.9,low,9,ORD4264,2025-03-10 02:43:39,2025-03-21 02:43:39,2025-03-20 02:43:39,SUP_137,4.93,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-02-04 22:33:40,sensor_20,Warehouse_A,26.8,62.81,1.51,in-stock,130,ORD8351,2025-01-24 22:33:40,2025-02-08 22:33:40,2025-02-19 22:33:40,SUP_132,1.96,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-24 16:49:01,sensor_20,Hub_C,26.54,46.61,0.48,in-stock,188,ORD2063,2024-11-14 16:49:01,2024-11-28 16:49:01,2024-11-26 16:49:01,SUP_175,3.16,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-11-29 15:06:17,sensor_6,Warehouse_A,25.33,59.02,0.22,in-stock,228,ORD7657,2024-11-16 15:06:17,2024-12-02 15:06:17,2024-11-29 15:06:17,SUP_161,3.53,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-06-07 15:40:02,sensor_43,Hub_C,28.85,62.68,2.84,in-stock,400,ORD6147,2024-05-30 15:40:02,2024-06-10 15:40:02,2024-06-08 15:40:02,SUP_150,3.17,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-24 08:55:39,sensor_18,Warehouse_A,24.5,40.54,0.71,in-stock,232,ORD7342,2025-02-13 08:55:39,2025-02-26 08:55:39,2025-03-01 08:55:39,SUP_119,4.95,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-26 08:00:46,sensor_23,Port_B,25.66,59.69,5.15,in-stock,137,ORD7210,2024-04-11 08:00:46,2024-04-27 08:00:46,2024-04-27 08:00:46,SUP_164,4.06,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-11-16 14:50:16,sensor_2,Warehouse_A,30.08,60.09,0.18,in-stock,79,ORD1730,2024-11-03 14:50:16,2024-11-17 14:50:16,2024-11-17 14:50:16,SUP_185,3.36,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-13 00:25:01,sensor_40,Warehouse_A,23.38,49.19,2.9,in-stock,246,ORD8112,2024-09-28 00:25:01,2024-10-17 00:25:01,2024-10-13 00:25:01,SUP_111,3.34,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-23 08:58:09,sensor_43,Port_B,13.77,51.95,0.94,in-stock,71,ORD4429,2025-04-16 08:58:09,2025-04-24 08:58:09,2025-04-23 08:58:09,SUP_129,1.67,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-25 09:16:06,sensor_37,Warehouse_A,23.15,46.72,0.16,in-stock,397,ORD2492,2024-12-16 09:16:06,2024-12-29 09:16:06,2024-12-25 09:16:06,SUP_144,1.88,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-30 08:25:18,sensor_22,Warehouse_A,23.78,42.35,1.85,in-stock,193,ORD4765,2024-01-15 08:25:18,2024-02-04 08:25:18,2024-01-30 08:25:18,SUP_155,3.02,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-23 11:52:40,sensor_18,Port_B,23.99,73.12,3.31,in-stock,296,ORD8941,2024-04-13 11:52:40,2024-04-28 11:52:40,2024-04-24 11:52:40,SUP_168,1.48,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-18 00:43:52,sensor_20,Warehouse_A,29.41,57.02,7.78,in-stock,439,ORD7550,2024-07-04 00:43:52,2024-07-20 00:43:52,2024-07-23 00:43:52,SUP_193,3.71,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-31 16:39:43,sensor_9,Warehouse_A,35.05,40.09,1.56,in-stock,146,ORD5496,2024-12-21 16:39:43,2025-01-05 16:39:43,2025-01-20 16:39:43,SUP_152,1.96,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-03 18:31:55,sensor_33,Warehouse_A,36.2,54.6,1.55,in-stock,203,ORD5896,2024-10-25 18:31:55,2024-11-05 18:31:55,2024-11-08 18:31:55,SUP_103,2.12,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-07 17:25:46,sensor_25,Port_B,22.17,61.84,4.19,in-stock,201,ORD3923,2024-08-31 17:25:46,2024-09-08 17:25:46,2024-09-07 17:25:46,SUP_194,4.85,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-05-13 19:21:28,sensor_44,Warehouse_A,19.84,56.07,0.12,in-stock,279,ORD7280,2024-04-29 19:21:28,2024-05-17 19:21:28,2024-05-16 19:21:28,SUP_153,2.16,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-11 05:16:41,sensor_13,Warehouse_A,23.36,53.59,0.84,in-stock,377,ORD3444,2024-01-27 05:16:41,2024-02-15 05:16:41,2024-02-14 05:16:41,SUP_163,4.16,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-16 04:21:16,sensor_24,Port_B,25.73,56.16,2.98,in-stock,115,ORD5581,2024-10-04 04:21:16,2024-10-18 04:21:16,2024-10-16 04:21:16,SUP_173,3.94,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-12 21:29:51,sensor_6,Warehouse_A,26.86,43.96,4.18,in-stock,75,ORD2858,2024-10-31 21:29:51,2024-11-13 21:29:51,2024-11-13 21:29:51,SUP_182,4.71,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
